brsr_id,gri_code,esrs_datapoint_id,esrs_name,esrs_data_type,interop_mapping_type,review_reason,esrs_datapoint_count,expansion_class,brsr_match_type,brsr_mapping_semantics,interop_support,precision_class,precision_reason
P6-E9,3-3-D-I-II,MDR-T_09,Description of methodologies and significant assumptions used to define target,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-T_10,Target related to environmental matters is based on conclusive scientific evidence,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-T_13,Description of performance against disclosed target,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-P_07,Disclosure of reasons for not having adopted policies,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-P_08,Disclosure of timeframe in which the undertakings aims to adopt policies,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-P_09,Sustainability matter(s) for which policies have not been adopted,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-A_13,Disclosure of reasons for not having adopted actions,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-A_14,Disclosure of timeframe in which the undertakings aims to adopt actions,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-A_15,Sustainability matter(s) for which actions have not been adopted,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-T_14,Disclosure of timeframe for setting of measurable outcome-oriented targets,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-T_16,"Effectiveness of policies and actions is tracked in relation to material sustainability-related impact, risk and opportunity",semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-T_17,"Description of processes through which effectiveness of policies and actions is tracked in relation to material sustainability-related impact, risk and opportunity",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-T_18,Description of defined level of ambition to be achieved and of any qualitative or quantitative indicators used to evaluate progress,narrative/numerical,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-T_20,Sustainability matter(s) for which targets have not been adopted,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,MDR-T_21,Disclosure of reason for not having adopted targets,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E1-2_01,Sustainability matters addressed by policy for climate change,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E1.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E1.MDR-A_01-12,Actions and Resources related to climate change mitigation and adaptation [see ESRS 2 MDR-A],MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E1.MDR-A_13-14,Disclosure to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E1.MDR-T_01-13,Tracking effectiveness of policies and actions through targets [see ESRS 2 MDR-T ],MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E1-4_01,"Disclosure of whether and how GHG emissions reduction targets and (or) any other targets have been set to manage material climate-related impacts, risks and opportunities",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E1-4_22,GHG emission reduction target is science based and compatible with limiting global warming to one and half degrees Celsius,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E1.MDR-T_14-19,Disclosure to be reported if the undertaking has not set any measurable outcome-oriented targets,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E2.IRO-1_03,Disclosure of results of materiality assessment (pollution),narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E2.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E2.MDR-A_01-12,Actions and resources in relation to pollution [see ESRS 2 MDR-A],MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E2-2_01,Layer in mitigation hierarchy to which action can be allocated to (pollution),semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E2.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E2.MDR-T_01-13,Tracking effectiveness of policies and actions through targets [see ESRS 2 MDR-T ],MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E2-3_09,Pollution-related target is mandatory (required by legislation)/voluntary,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E2.MDR-T_14-19,Disclosures to be reported if the undertaking has not adopted targets,mdr_no_t,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E3.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E3.MDR-A_01-12,Actions and resources in relation to water and marine resources [see ESRS 2 MDR-A],MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E3-2_01,Layer in mitigation hierarchy to which action and resources can be allocated to (water and marine resources),semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E3.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E3.MDR-T_01-13,Tracking effectiveness of policies and actions through targets [see ESRS 2 MDR-T ],MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E3.MDR-T_14-19,Disclosures to be reported if the undertaking has not adopted targets,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4-1_09,Include information about  its own operations and  explain how it is responding to material impacts in its related value chain,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4-1_11,Disclosure of contribution to impact drivers and possible mitigation actions following mitigation hierarchy and main path-dependencies and locked-in assets and resources that are associated with biodiversity and ecosystems change,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4-2_01,Disclosure on whether and how biodiversity and ecosystems-related policies relate to matters reported in E4 AR4,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4-2_02,Explanation of whether and  how biodiversity and ecosystems-related policy relates to material biodiversity and ecosystems-related impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4.MDR-A_01-12,Actions and resources in relation to biodiversity and ecosystems [see ESRS 2 - MDR-A],MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4-3_01,Disclosure on how the mitigation hierarchy has been applied with regard to biodiversity and ecosystem actions,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4-3_10,"Disclosure of key stakeholders involved and how they are involved, key stakeholders negatively or positively impacted by action and how they are impacted",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4.MDR-T_01-13,Tracking effectiveness of policies and actions through targets [see ESRS 2 MDR-T ],MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4.MDR-T_14-19,Disclosures to be reported if the undertaking has not adopted targets,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E4-5_14,Disclosure of how pathways of introduction and spread of invasive alien species and risks posed by invasive alien species are managed,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E5.IRO-1_01,"Disclosure of whether the undertaking has screened its assets and activities in order to identify actual and potential impacts, risks and opportunities in own operations and upstream and downstream value chain, and if so, methodologies, assumptions and tools used",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E5.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E5.MDR-A_01-12,Actions and resources in relation to resource use and circular economy [see ESRS 2 MDR-A],MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E5.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E5.MDR-T_01-13,Tracking effectiveness of policies and actions through targets [see ESRS 2 MDR-T ],MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,E5.MDR-T_14-19,Disclosures to be reported if the undertaking has not adopted targets,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1.SBM-3_03,Material negative impacts occurrence (own workforce),semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1.SBM-3_04,Description of activities that result in positive impacts and types of employees and non-employees in its own workforce that are positively affected or could be positively affected,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-1_08,"Policies explicitly address trafficking in human beings, forced labour or compulsory labour and child labour",semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-1_10,Specific policies aimed at elimination of discrimination are in place,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-1_13,"Disclosure of whether and how policies are implemented through specific procedures to ensure discrimination is prevented, mitigated and acted upon once detected, as well as to advance diversity and inclusion",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-2_01,Disclosure of whether and how perspectives of own workforce  inform decisions or activities aimed at managing actual and potential  impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-2_08,Statement in case the undertaking has not adopted a general process to engage with its own workforce,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-2_09,Disclosure of timeframe for adoption of general process to engage with its own workforce in case the undertaking has not adopted a general process for engagement,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-3_10,Statement in case the undertaking has not adopted a channel for raising concerns,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-3_11,Disclosure of timeframe for channel for raising concerns to be in place,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1.MDR-A_01-12,"Action plans and resources to manage its material impacts, risks, and opportunities related to its own workforce [see ESRS 2 - MDR-A]",MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_01,"Description of action taken, planned or underway to prevent or mitigate negative impacts on own workforce",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_02,Disclosure on whether and how action has been taken to provide or enable remedy in relation to actual material impact,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_03,Description of additional initiatives or actions with primary purpose of delivering positive impacts for own workforce,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_04,Description of how effectiveness of actions and initiatives in delivering outcomes for own workforce is tracked and assessed,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_05,Description of process through which it identifies what action is needed and appropriate in response to particular actual or potential negative impact on own workforce,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_09,Disclosure of resources are allocated to the management of material impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_10,Disclosure of general and specific approaches to addressing material negative impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_11,Disclosure of initiatives aimed at contributing to additional material positive impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_12,Disclosure of how far undertaking has progressed in efforts during reporting period,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_13,Disclosure of aims for continued improvement,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_16,Disclosure of whether and how workers and workers' representatives play role in decisions regarding design and implementation of programmes or processes whose primary aim is to deliver positive impacts for workers,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-4_20,Description of internal functions that are involved in managing impacts and types of action taken by internal functions to address negative and advance positive impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1.MDR-T_01-13,"Targets set to manage material impacts, risks and opportunities related to own workforce [see ESRS 2 - MDR-T]",MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-5_02,Disclosure of whether and how own workforce or workforce' representatives were engaged directly in tracking performance against targets,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-5_03,Disclosure of whether and how own workforce or workforce' representatives were engaged directly in identifying lessons or improvements as result of undertakings performance,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-5_06,Disclosure of references to standards or commitments which targets are based on,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1.MDR-T_14-19,Disclosures to be reported if the undertaking has not adopted targets,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S1-17_08,Number of severe human rights issues and incidents connected to own workforce,Integer,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2.SBM-3_05,Material negative impacts occurrence (value chain workers),semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2.SBM-3_06,Description of activities that result in positive impacts and types of value chain workers  that are positively affected or could be positively affected,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-1_05,"Policies explicitly address trafficking in human beings, forced labour or compulsory labour and child labour",semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-2_01,Disclosure of whether and how perspectives of value chain workers inform decisions or activities aimed at managing actual and potential  impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-2_08,Statement in case the undertaking has not adopted a general process to engage with value chain workers,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-2_09,Disclosure of timeframe for adoption of general process to engage with  value chain workers  in case the undertaking has not adopted a general process for engagement,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-3_07,Statement in case the undertaking has not adopted a channel for raising concerns,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-3_08,Disclosure of timeframe for channel for raising concerns to be in place,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2.MDR-A_01-12,"Action plans and resources to manage its material impacts, risks, and opportunities related to value chain workers [see ESRS 2 - MDR-A]",MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-4_01,"Description of action planned or underway to prevent, mitigate or remediate material negative impacts on  value chain workers",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-4_02,Description of whether and how action to provide or enable remedy in relation to an actual material impact,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-4_03,Description of additional initiatives or processes with primary purpose of delivering positive impacts for value chain workers,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-4_04,Description of how effectiveness of actions or initiatives in delivering outcomes for value chain workersis tracked and assessed,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-4_05,Description of processes to identifying what action is needed and appropriate in response to particular actual or potential material negative impact on  value chain workers,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-4_06,Description of approach to taking action in relation to specific material negative impacts on value chain workers,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-4_11,Disclosure of severe human rights issues and incidents connected to upstream and downstream value chain,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-4_12,Disclosure of resources allocated to management of material impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-4_15,Disclosure of whether and how value chain workers and legitimate representatives or their credible proxies play role in decisions regarding design and implementation of programmes or processes,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-4_18,Description of internal functions that are involved in managing impacts and types of action taken by internal functions to address negative and advance positive impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2.MDR-T_01-13,"Targets set to manage material impacts, risks and opportunities related to value chain workers [see ESRS 2 - MDR-T]",MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-5_02,"Disclosure of whether and how value chain workers , their legitimate representatives or credible proxies were engaged directly in tracking performance against targets",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-5_03,"Disclosure of whether and how value chain workers , their legitimate representatives or credible proxies were engaged directly in identifying lessons or improvements as result of undertaking’s performance",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2-5_06,Disclosure of references to standards or commitments on which target is based,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S2.MDR-T_14-19,Disclosures to be reported if the undertaking has not adopted targets,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3.SBM-3_04,Material negative impacts occurrence (affected communities),semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
P6-E9,3-3-D-I-II,S3.SBM-3_05,Description of activities that result in positive impacts and types of affected communities that are positively affected or could be positively affected,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,expansion_186
